#EXPORTTYPE:                 ,DATA COMPARE                 
#FILE:                       ,sample1.ngb-ds3              
#FORMAT:                     ,NETZSCH5                     
#FTYPE:                      ,ANSI                         
#IDENTITY:                   ,putty                        
#DECIMAL:                    ,POINT                        
#SEPARATOR:                  ,COMMA                        
#MTYPE:                      ,CP                           
#INSTRUMENT:                 ,NETZSCH STA 449F3            
#PROJECT:                    ,Gen3CSP                      
#DATE/TIME:                  ,12/13/2022 3:59:26 PM (UTC-5)
#CORR. FILE:                 ,baseline2.ngb-bs3            
#TEMPCAL:                    ,TCALZERO.TCX                 
#SENSITIVITY:                ,SENSZERO.EXX                 
#LABORATORY:                 ,STEEL                        
#OPERATOR:                   ,MJA                          
#REMARK:                     ,                             
#SAMPLE:                     ,sample1                      
#SAMPLE MASS /mg:            ,35.9                         
#MATERIAL:                   ,                             
#REFERENCE:                  ,                             
#REFERENCE MASS /mg:         ,0                            
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0                            
#REFERENCE CRUCIBLE MASS /mg:,0                            
#DSC RANGE /�V:              ,5000                         
#TG RANGE /mg:               ,35000                        
#TAU-R:                      ,---                          
#CORR. CODE:                 ,00                           
#EXO:                        ,-1                           
#RANGE:                      ,25�C/15.0(K/min)/1180�C      
#SEGMENT:                    ,S1/7                         
#SEG. 1:                     ,25�C/15.0(K/min)/1180�C      
,,
##Temp./C,Cp(1)/(J/(g*K))
 956.19396,     -3.49569
 956.21377,     -3.49536
 956.23357,     -3.49547
 956.25338,     -3.49584
 956.27318,     -3.49632
 956.29299,     -3.49674
 956.31279,     -3.49699
 956.33259,     -3.49714
 956.35240,     -3.49728
 956.37220,     -3.49753
 956.39201,     -3.49796
 956.41181,     -3.49869
 956.43162,     -3.49967
 956.45142,     -3.50074
 956.47123,     -3.50171
 956.49103,     -3.50239
 956.51083,     -3.50262
 956.53064,     -3.50243
 956.55044,     -3.50190
 956.57025,     -3.50112
 956.59005,     -3.50019
 956.60986,     -3.49921
 956.62966,     -3.49830
 956.64946,     -3.49759
 956.66927,     -3.49721
 956.68907,     -3.49727
 956.70888,     -3.49786
 956.72868,     -3.49880
 956.74849,     -3.49986
 956.76829,     -3.50082
 956.78810,     -3.50143
 956.80790,     -3.50152
 956.82770,     -3.50115
 956.84751,     -3.50051
 956.86731,     -3.49981
 956.88712,     -3.49924
 956.90692,     -3.49893
 956.92673,     -3.49886
 956.94653,     -3.49894
 956.96634,     -3.49907
 956.98614,     -3.49918
 957.00594,     -3.49919
 957.02575,     -3.49910
 957.04555,     -3.49897
 957.06536,     -3.49884
 957.08516,     -3.49875
 957.10497,     -3.49876
 957.12477,     -3.49887
 957.14457,     -3.49897
 957.16438,     -3.49899
 957.18418,     -3.49882
 957.20399,     -3.49840
 957.22379,     -3.49781
 957.24360,     -3.49721
 957.26340,     -3.49674
 957.28321,     -3.49655
 957.30301,     -3.49677
 957.32281,     -3.49739
 957.34262,     -3.49823
 957.36242,     -3.49912
 957.38223,     -3.49989
 957.40203,     -3.50038
 957.42184,     -3.50059
 957.44164,     -3.50061
 957.46145,     -3.50052
 957.48125,     -3.50042
 957.50105,     -3.50037
 957.52086,     -3.50036
 957.54066,     -3.50032
 957.56047,     -3.50015
 957.58027,     -3.49977
 957.60008,     -3.49912
 957.61988,     -3.49824
 957.63968,     -3.49731
 957.65949,     -3.49651
 957.67929,     -3.49602
 957.69910,     -3.49602
 957.71890,     -3.49653
 957.73871,     -3.49731
 957.75851,     -3.49807
 957.77832,     -3.49854
 957.79812,     -3.49846
 957.81792,     -3.49777
 957.83773,     -3.49673
 957.85753,     -3.49568
 957.87734,     -3.49492
 957.89714,     -3.49477
 957.91695,     -3.49526
 957.93675,     -3.49619
 957.95656,     -3.49731
 957.97636,     -3.49837
 957.99616,     -3.49916
 958.01597,     -3.49963
 958.03577,     -3.49989
 958.05558,     -3.50008
 958.07538,     -3.50030
 958.09519,     -3.50069
 958.11499,     -3.50135
 958.13479,     -3.50216
 958.15460,     -3.50291
 958.17440,     -3.50336
 958.19421,     -3.50330
 958.21401,     -3.50264
 958.23382,     -3.50165
 958.25362,     -3.50060
 958.27343,     -3.49977
 958.29323,     -3.49944
 958.31303,     -3.49973
 958.33284,     -3.50042
 958.35264,     -3.50125
 958.37245,     -3.50195
 958.39225,     -3.50225
 958.41206,     -3.50200
 958.43186,     -3.50135
 958.45167,     -3.50053
 958.47147,     -3.49975
 958.49127,     -3.49925
 958.51108,     -3.49919
 958.53088,     -3.49948
 958.55069,     -3.49997
 958.57049,     -3.50049
 958.59030,     -3.50088
 958.61010,     -3.50102
 958.62990,     -3.50092
 958.64971,     -3.50063
 958.66951,     -3.50020
 958.68932,     -3.49968
 958.70912,     -3.49912
 958.72893,     -3.49859
 958.74873,     -3.49817
 958.76854,     -3.49795
 958.78834,     -3.49801
 958.80814,     -3.49839
 958.82795,     -3.49896
 958.84775,     -3.49958
 958.86756,     -3.50008
 958.88736,     -3.50032
 958.90717,     -3.50015
 958.92697,     -3.49960
 958.94678,     -3.49886
 958.96658,     -3.49809
 958.98638,     -3.49748
 959.00619,     -3.49718
 959.02599,     -3.49720
 959.04580,     -3.49749
 959.06560,     -3.49802
 959.08541,     -3.49872
 959.10521,     -3.49955
 959.12501,     -3.50047
 959.14482,     -3.50145
 959.16462,     -3.50246
 959.18443,     -3.50348
 959.20423,     -3.50446
 959.22404,     -3.50536
 959.24384,     -3.50610
 959.26365,     -3.50658
 959.28345,     -3.50672
 959.30325,     -3.50643
 959.32306,     -3.50572
 959.34286,     -3.50474
 959.36267,     -3.50365
 959.38247,     -3.50262
 959.40228,     -3.50182
 959.42208,     -3.50135
 959.44189,     -3.50117
 959.46169,     -3.50113
 959.48149,     -3.50113
 959.50130,     -3.50104
 959.52110,     -3.50079
 959.54091,     -3.50042
 959.56071,     -3.49996
 959.58052,     -3.49945
 959.60032,     -3.49893
 959.62012,     -3.49844
 959.63993,     -3.49804
 959.65973,     -3.49778
 959.67954,     -3.49773
 959.69934,     -3.49793
 959.71915,     -3.49845
 959.73895,     -3.49919
 959.75876,     -3.49994
 959.77856,     -3.50052
 959.79836,     -3.50071
 959.81817,     -3.50041
 959.83797,     -3.49975
 959.85778,     -3.49890
 959.87758,     -3.49804
 959.89739,     -3.49733
 959.91719,     -3.49692
 959.93700,     -3.49672
 959.95680,     -3.49663
 959.97660,     -3.49655
 959.99641,     -3.49636
 960.01621,     -3.49598
 960.03602,     -3.49550
 960.05582,     -3.49508
 960.07563,     -3.49492
 960.09543,     -3.49519
 960.11523,     -3.49607
 960.13504,     -3.49743
 960.15484,     -3.49894
 960.17465,     -3.50026
 960.19445,     -3.50104
 960.21426,     -3.50110
 960.23406,     -3.50059
 960.25387,     -3.49975
 960.27367,     -3.49880
 960.29347,     -3.49798
 960.31328,     -3.49747
 960.33308,     -3.49725
 960.35289,     -3.49722
 960.37269,     -3.49728
 960.39250,     -3.49734
 960.41230,     -3.49731
 960.43211,     -3.49721
 960.45191,     -3.49709
 960.47171,     -3.49701
 960.49152,     -3.49701
 960.51132,     -3.49712
 960.53113,     -3.49730
 960.55093,     -3.49750
 960.57074,     -3.49765
 960.59054,     -3.49771
 960.61034,     -3.49764
 960.63015,     -3.49750
 960.64995,     -3.49736
 960.66976,     -3.49732
 960.68956,     -3.49744
 960.70937,     -3.49777
 960.72917,     -3.49823
 960.74898,     -3.49872
 960.76878,     -3.49915
 960.78858,     -3.49942
 960.80839,     -3.49943
 960.82819,     -3.49921
 960.84800,     -3.49885
 960.86780,     -3.49845
 960.88761,     -3.49808
 960.90741,     -3.49785
 960.92722,     -3.49778
 960.94702,     -3.49784
 960.96682,     -3.49797
 960.98663,     -3.49813
 961.00643,     -3.49828
 961.02624,     -3.49838
 961.04604,     -3.49842
 961.06585,     -3.49838
 961.08565,     -3.49823
 961.10545,     -3.49797
 961.12526,     -3.49763
 961.14506,     -3.49726
 961.16487,     -3.49693
 961.18467,     -3.49669
 961.20448,     -3.49660
 961.22428,     -3.49671
 961.24409,     -3.49696
 961.26389,     -3.49728
 961.28369,     -3.49762
 961.30350,     -3.49789
 961.32330,     -3.49805
 961.34311,     -3.49808
 961.36291,     -3.49793
 961.38272,     -3.49758
 961.40252,     -3.49701
 961.42233,     -3.49624
 961.44213,     -3.49533
 961.46193,     -3.49437
 961.48174,     -3.49340
 961.50154,     -3.49251
 961.52135,     -3.49177
 961.54115,     -3.49124
 961.56096,     -3.49101
 961.58076,     -3.49116
 961.60056,     -3.49175
 961.62037,     -3.49285
 961.64017,     -3.49424
 961.65998,     -3.49561
 961.67978,     -3.49664
 961.69959,     -3.49702
 961.71939,     -3.49670
 961.73920,     -3.49589
 961.75900,     -3.49479
 961.77880,     -3.49360
 961.79861,     -3.49254
 961.81841,     -3.49177
 961.83822,     -3.49129
 961.85802,     -3.49107
 961.87783,     -3.49107
 961.89763,     -3.49125
 961.91744,     -3.49156
 961.93724,     -3.49198
 961.95704,     -3.49244
 961.97685,     -3.49292
 961.99665,     -3.49336
 962.01646,     -3.49372
 962.03626,     -3.49397
 962.05607,     -3.49406
 962.07587,     -3.49397
 962.09567,     -3.49364
 962.11548,     -3.49307
 962.13528,     -3.49234
 962.15509,     -3.49155
 962.17489,     -3.49081
 962.19470,     -3.49025
 962.21450,     -3.48996
 962.23431,     -3.49003
 962.25411,     -3.49035
 962.27391,     -3.49074
 962.29372,     -3.49104
 962.31352,     -3.49108
 962.33333,     -3.49082
 962.35313,     -3.49039
 962.37294,     -3.48996
 962.39274,     -3.48972
 962.41255,     -3.48982
 962.43235,     -3.49035
 962.45215,     -3.49118
 962.47196,     -3.49218
 962.49176,     -3.49318
 962.51157,     -3.49404
 962.53137,     -3.49464
 962.55118,     -3.49500
 962.57098,     -3.49520
 962.59078,     -3.49527
 962.61059,     -3.49527
 962.63039,     -3.49525
 962.65020,     -3.49517
 962.67000,     -3.49500
 962.68981,     -3.49471
 962.70961,     -3.49427
 962.72942,     -3.49370
 962.74922,     -3.49305
 962.76902,     -3.49240
 962.78883,     -3.49182
 962.80863,     -3.49138
 962.82844,     -3.49114
 962.84824,     -3.49105
 962.86805,     -3.49094
 962.88785,     -3.49068
 962.90766,     -3.49008
 962.92746,     -3.48910
 962.94726,     -3.48791
 962.96707,     -3.48673
 962.98687,     -3.48578
 963.00668,     -3.48528
 963.02648,     -3.48543
 963.04629,     -3.48613
 963.06609,     -3.48715
 963.08589,     -3.48820
 963.10570,     -3.48903
 963.12550,     -3.48942
 963.14531,     -3.48935
 963.16511,     -3.48901
 963.18492,     -3.48855
 963.20472,     -3.48816
 963.22453,     -3.48795
 963.24433,     -3.48792
 963.26413,     -3.48799
 963.28394,     -3.48811
 963.30374,     -3.48821
 963.32355,     -3.48824
 963.34335,     -3.48818
 963.36316,     -3.48806
 963.38296,     -3.48788
 963.40277,     -3.48767
 963.42257,     -3.48744
 963.44237,     -3.48722
 963.46218,     -3.48704
 963.48198,     -3.48694
 963.50179,     -3.48695
 963.52159,     -3.48710
 963.54140,     -3.48733
 963.56120,     -3.48754
 963.58100,     -3.48766
 963.60081,     -3.48761
 963.62061,     -3.48731
 963.64042,     -3.48677
 963.66022,     -3.48614
 963.68003,     -3.48554
 963.69983,     -3.48515
 963.71964,     -3.48508
 963.73944,     -3.48534
 963.75924,     -3.48582
 963.77905,     -3.48642
 963.79885,     -3.48704
 963.81866,     -3.48759
 963.83846,     -3.48801
 963.85827,     -3.48828
 963.87807,     -3.48837
 963.89788,     -3.48825
 963.91768,     -3.48790
 963.93748,     -3.48739
 963.95729,     -3.48684
 963.97709,     -3.48635
 963.99690,     -3.48604
 964.01670,     -3.48597
 964.03651,     -3.48607
 964.05631,     -3.48619
 964.07611,     -3.48622
 964.09592,     -3.48602
 964.11572,     -3.48548
 964.13553,     -3.48469
 964.15533,     -3.48384
 964.17514,     -3.48314
 964.19494,     -3.48277
 964.21475,     -3.48291
 964.23455,     -3.48348
 964.25435,     -3.48431
 964.27416,     -3.48521
 964.29396,     -3.48601
 964.31377,     -3.48651
 964.33357,     -3.48670
 964.35338,     -3.48667
 964.37318,     -3.48652
 964.39299,     -3.48637
 964.41279,     -3.48631
 964.43259,     -3.48638
 964.45240,     -3.48651
 964.47220,     -3.48664
 964.49201,     -3.48668
 964.51181,     -3.48657
 964.53162,     -3.48627
 964.55142,     -3.48577
 964.57122,     -3.48509
 964.59103,     -3.48425
 964.61083,     -3.48328
 964.63064,     -3.48222
 964.65044,     -3.48122
 964.67025,     -3.48037
 964.69005,     -3.47982
 964.70986,     -3.47967
 964.72966,     -3.48000
 964.74946,     -3.48069
 964.76927,     -3.48158
 964.78907,     -3.48250
 964.80888,     -3.48329
 964.82868,     -3.48384
 964.84849,     -3.48417
 964.86829,     -3.48435
 964.88810,     -3.48445
 964.90790,     -3.48453
 964.92770,     -3.48464
 964.94751,     -3.48476
 964.96731,     -3.48485
 964.98712,     -3.48488
 965.00692,     -3.48481
 965.02673,     -3.48461
 965.04653,     -3.48424
 965.06633,     -3.48369
 965.08614,     -3.48294
 965.10594,     -3.48195
 965.12575,     -3.48074
 965.14555,     -3.47943
 965.16536,     -3.47816
 965.18516,     -3.47707
 965.20497,     -3.47631
 965.22477,     -3.47600
 965.24457,     -3.47612
 965.26438,     -3.47657
 965.28418,     -3.47723
 965.30399,     -3.47798
 965.32379,     -3.47873
 965.34360,     -3.47942
 965.36340,     -3.48003
 965.38321,     -3.48055
 965.40301,     -3.48097
 965.42281,     -3.48126
 965.44262,     -3.48139
 965.46242,     -3.48133
 965.48223,     -3.48101
 965.50203,     -3.48041
 965.52184,     -3.47947
 965.54164,     -3.47830
 965.56144,     -3.47706
 965.58125,     -3.47592
 965.60105,     -3.47507
 965.62086,     -3.47465
 965.64066,     -3.47471
 965.66047,     -3.47508
 965.68027,     -3.47563
 965.70008,     -3.47619
 965.71988,     -3.47662
 965.73968,     -3.47690
 965.75949,     -3.47703
 965.77929,     -3.47702
 965.79910,     -3.47688
 965.81890,     -3.47660
 965.83871,     -3.47624
 965.85851,     -3.47585
 965.87832,     -3.47551
 965.89812,     -3.47530
 965.91792,     -3.47529
 965.93773,     -3.47550
 965.95753,     -3.47587
 965.97734,     -3.47636
 965.99714,     -3.47692
 966.01695,     -3.47751
 966.03675,     -3.47807
 966.05655,     -3.47856
 966.07636,     -3.47890
 966.09616,     -3.47903
 966.11597,     -3.47891
 966.13577,     -3.47850
 966.15558,     -3.47785
 966.17538,     -3.47707
 966.19519,     -3.47625
 966.21499,     -3.47548
 966.23479,     -3.47483
 966.25460,     -3.47436
 966.27440,     -3.47411
 966.29421,     -3.47412
 966.31401,     -3.47443
 966.33382,     -3.47502
 966.35362,     -3.47576
 966.37343,     -3.47652
 966.39323,     -3.47716
 966.41303,     -3.47756
 966.43284,     -3.47762
 966.45264,     -3.47739
 966.47245,     -3.47698
 966.49225,     -3.47650
 966.51206,     -3.47604
 966.53186,     -3.47570
 966.55166,     -3.47549
 966.57147,     -3.47538
 966.59127,     -3.47536
 966.61108,     -3.47540
 966.63088,     -3.47548
 966.65069,     -3.47563
 966.67049,     -3.47586
 966.69030,     -3.47619
 966.71010,     -3.47666
 966.72990,     -3.47727
 966.74971,     -3.47795
 966.76951,     -3.47856
 966.78932,     -3.47900
 966.80912,     -3.47914
 966.82893,     -3.47886
 966.84873,     -3.47826
 966.86854,     -3.47757
 966.88834,     -3.47703
 966.90814,     -3.47686
 966.92795,     -3.47726
 966.94775,     -3.47813
 966.96756,     -3.47922
 966.98736,     -3.48027
 967.00717,     -3.48103
 967.02697,     -3.48127
 967.04677,     -3.48094
 967.06658,     -3.48018
 967.08638,     -3.47910
 967.10619,     -3.47785
 967.12599,     -3.47653
 967.14580,     -3.47526
 967.16560,     -3.47408
 967.18541,     -3.47306
 967.20521,     -3.47226
 967.22501,     -3.47174
 967.24482,     -3.47155
 967.26462,     -3.47168
 967.28443,     -3.47211
 967.30423,     -3.47285
 967.32404,     -3.47385
 967.34384,     -3.47498
 967.36365,     -3.47606
 967.38345,     -3.47693
 967.40325,     -3.47744
 967.42306,     -3.47742
 967.44286,     -3.47688
 967.46267,     -3.47602
 967.48247,     -3.47505
 967.50228,     -3.47418
 967.52208,     -3.47360
 967.54188,     -3.47343
 967.56169,     -3.47362
 967.58149,     -3.47407
 967.60130,     -3.47471
 967.62110,     -3.47545
 967.64091,     -3.47620
 967.66071,     -3.47691
 967.68052,     -3.47753
 967.70032,     -3.47798
 967.72012,     -3.47822
 967.73993,     -3.47826
 967.75973,     -3.47818
 967.77954,     -3.47806
 967.79934,     -3.47798
 967.81915,     -3.47803
 967.83895,     -3.47821
 967.85876,     -3.47844
 967.87856,     -3.47861
 967.89836,     -3.47859
 967.91817,     -3.47829
 967.93797,     -3.47768
 967.95778,     -3.47692
 967.97758,     -3.47617
 967.99739,     -3.47562
 968.01719,     -3.47543
 968.03699,     -3.47574
 968.05680,     -3.47638
 968.07660,     -3.47708
 968.09641,     -3.47758
 968.11621,     -3.47762
 968.13602,     -3.47709
 968.15582,     -3.47620
 968.17563,     -3.47524
 968.19543,     -3.47448
 968.21523,     -3.47419
 968.23504,     -3.47456
 968.25484,     -3.47539
 968.27465,     -3.47641
 968.29445,     -3.47738
 968.31426,     -3.47802
 968.33406,     -3.47813
 968.35387,     -3.47780
 968.37367,     -3.47726
 968.39347,     -3.47671
 968.41328,     -3.47638
 968.43308,     -3.47647
 968.45289,     -3.47696
 968.47269,     -3.47768
 968.49250,     -3.47844
 968.51230,     -3.47907
 968.53210,     -3.47941
 968.55191,     -3.47943
 968.57171,     -3.47919
 968.59152,     -3.47876
 968.61132,     -3.47819
 968.63113,     -3.47754
 968.65093,     -3.47688
 968.67074,     -3.47628
 968.69054,     -3.47581
 968.71034,     -3.47553
 968.73015,     -3.47551
 968.74995,     -3.47570
 968.76976,     -3.47599
 968.78956,     -3.47629
 968.80937,     -3.47649
 968.82917,     -3.47652
 968.84898,     -3.47635
 968.86878,     -3.47600
 968.88858,     -3.47547
 968.90839,     -3.47479
 968.92819,     -3.47395
 968.94800,     -3.47306
 968.96780,     -3.47223
 968.98761,     -3.47160
 969.00741,     -3.47131
 969.02721,     -3.47148
 969.04702,     -3.47208
 969.06682,     -3.47295
 969.08663,     -3.47395
 969.10643,     -3.47493
 969.12624,     -3.47573
 969.14604,     -3.47629
 969.16585,     -3.47664
 969.18565,     -3.47681
 969.20545,     -3.47684
 969.22526,     -3.47676
 969.24506,     -3.47661
 969.26487,     -3.47644
 969.28467,     -3.47630
 969.30448,     -3.47622
 969.32428,     -3.47626
 969.34409,     -3.47644
 969.36389,     -3.47675
 969.38369,     -3.47711
 969.40350,     -3.47746
 969.42330,     -3.47774
 969.44311,     -3.47790
 969.46291,     -3.47790
 969.48272,     -3.47773
 969.50252,     -3.47736
 969.52232,     -3.47678
 969.54213,     -3.47598
 969.56193,     -3.47508
 969.58174,     -3.47418
 969.60154,     -3.47341
 969.62135,     -3.47289
 969.64115,     -3.47268
 969.66096,     -3.47271
 969.68076,     -3.47289
 969.70056,     -3.47312
 969.72037,     -3.47333
 969.74017,     -3.47346
 969.75998,     -3.47356
 969.77978,     -3.47371
 969.79959,     -3.47401
 969.81939,     -3.47454
 969.83920,     -3.47535
 969.85900,     -3.47640
 969.87880,     -3.47755
 969.89861,     -3.47868
 969.91841,     -3.47965
 969.93822,     -3.48035
 969.95802,     -3.48076
 969.97783,     -3.48086
 969.99763,     -3.48066
 970.01743,     -3.48014
 970.03724,     -3.47930
 970.05704,     -3.47823
 970.07685,     -3.47704
 970.09665,     -3.47585
 970.11646,     -3.47477
 970.13626,     -3.47392
 970.15607,     -3.47330
 970.17587,     -3.47281
 970.19567,     -3.47236
 970.21548,     -3.47186
 970.23528,     -3.47124
 970.25509,     -3.47058
 970.27489,     -3.47001
